house_id,ukut_id,ИТП,Дата введения,Марка,система,точка расположения,номер прибора,Дата поверки,Дата очередной поверки,Повторный ввод,Год поверки,arshin,vri_id,org_title,mit_number,mit_title,mit_notation,mi_modification,mi_number,verification_date,valid_date,result_docnum,applicability,sticker_num
leningradskaya-15,leningradskaya-15-vstavka-ж,Вставка Ж,01/11/2015,ПРЭМ-20,отопление,Т-1,643808,,26/06/2027,до 15.09.2025,поверка 2023,6,,,,,,,,,,,,
leningradskaya-15,leningradskaya-15-vstavka-ж,Вставка Ж,01/11/2015,ПРЭМ-20,отопление,Т-2,657860,,15/09/2028,до 15.09.2025,поверка 2024,4,,,,,,,,,,,,
leningradskaya-15,leningradskaya-15-vstavka-ж,Вставка Ж,01/11/2015,КТПТР-01-35,отопление,термопары,2852А/2852,,29/08/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
leningradskaya-17,leningradskaya-17-itp1,ИТП-1,12/11/2012,КАРАТ-307,отопление,теплорегистратор,00072920,,03/06/2029,до 15.09.2025,замена 2025,0,,,,,,,,,,,,
leningradskaya-17,leningradskaya-17-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-40,отопление,Т-1,1048130,,04/09/2028,до 15.09.2025,поверка 2024,2,,,,,,,,,,,,
leningradskaya-17,leningradskaya-17-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-40,отопление,Т-2,1047206,,04/09/2028,до 15.09.2025,поверка 2024,4,,,,,,,,,,,,
leningradskaya-17,leningradskaya-17-itp1,ИТП-1,12/11/2012,КТСП-Н-80,отопление,термопары,23199г/23199х,,18/08/2028,до 15.09.2025,поверка 2024,1,1-363961307,"ООО ПП ""ТЕХНОЛОГИЯ""",38878-12,Комплекты термопреобразователей сопротивления,КТСП-Н,КТСП-Н,23199Г/23199Х,19.08.2024,18.08.2028,С-БУТ/19-08-2024/363961307,true,
leningradskaya-17,leningradskaya-17-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-25,гвс,Т-3,1146824,,10/09/2028,до 15.09.2025,поверка 2024,1,1-369835869,"ООО ПП ""ТЕХНОЛОГИЯ""",20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-420Л 25,1146824,11.09.2024,10.09.2028,С-БУТ/11-09-2024/369835869,true,
leningradskaya-17,leningradskaya-17-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-20,гвс,Т-4,1153025,,10/09/2028,до 15.09.2025,поверка 2024,1,1-369996042,"ООО ПП ""ТЕХНОЛОГИЯ""",20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-420Л-20,1153025,11.09.2024,10.09.2028,С-БУТ/11-09-2024/369996042,true,
leningradskaya-17,leningradskaya-17-itp1,ИТП-1,12/11/2012,КТПТР-06-35,гвс,термопары,2321А/2321,,18/08/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
leningradskaya-18,leningradskaya-18-itp1,ИТП-1,23/11/2012,КАРАТ-2001-01,отопление,теплорегистратор,22480812,,05/09/2028,до 15.09.2025,поверка 2024,1,1-368421731,"ООО ПП ""ТЕХНОЛОГИЯ""",30485-10,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,22480812,06.09.2024,05.09.2028,С-БУТ/06-09-2024/368421731,true,
leningradskaya-18,leningradskaya-18-itp1,ИТП-1,23/11/2012,ЭРСВ-420Л-40,отопление,Т-1,1200403,,04/09/2028,до 15.09.2025,поверка 2024,1,1-368418079,"ООО ПП ""ТЕХНОЛОГИЯ""",20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-420Л-40,1200403,05.09.2024,04.09.2028,С-БУТ/05-09-2024/368418079,true,
leningradskaya-18,leningradskaya-18-itp1,ИТП-1,23/11/2012,ЭРСВ-420Л-40,отопление,Т-2,1201709,,04/09/2028,до 15.09.2025,поверка 2024,2,,,,,,,,,,,,
leningradskaya-18,leningradskaya-18-itp1,ИТП-1,23/11/2012,КТСП-Н-80,отопление,термопары,23200г/23200х,,29/08/2028,до 15.09.2025,поверка 2024,1,1-366582404,"ООО ПП ""ТЕХНОЛОГИЯ""",38878-12,Комплекты термопреобразователей сопротивления,КТСП-Н,КТСП-Н,23200Г/23200Х,30.08.2024,29.08.2028,С-БУТ/30-08-2024/366582404,true,
leningradskaya-18,leningradskaya-18-itp1,ИТП-1,23/11/2012,ЭРСВ-420Л-25,гвс,Т-3,1201017,,16/09/2028,до 15.09.2025,поверка 2024,8,,,,,,,,,,,,
leningradskaya-18,leningradskaya-18-itp1,ИТП-1,23/11/2012,ЭРСВ-420Л-20,гвс,Т-4,1153834,,10/09/2028,до 15.09.2025,поверка 2024,3,,,,,,,,,,,,
leningradskaya-18,leningradskaya-18-itp1,ИТП-1,23/11/2012,КТПТР-06-45,гвс,термопары,2302/2302А,,29/08/2028,до 15.09.2025,поверка 2024,3,,,,,,,,,,,,
leningradskaya-19,leningradskaya-19-itp1,ИТП-1,23/11/2012,КАРАТ-2001-01,отопление,теплорегистратор,22380812,,20/08/2028,до 15.09.2025,поверка 2024,1,1-364010438,"ООО ПП ""ТЕХНОЛОГИЯ""",30485-10,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,22380812,21.08.2024,20.08.2028,С-БУТ/21-08-2024/364010438,true,
leningradskaya-19,leningradskaya-19-itp1,ИТП-1,23/11/2012,ЭРСВ-420Л-40,отопление,Т-1,1200417,,04/09/2028,до 15.09.2025,поверка 2024,1,1-368417013,"ООО ПП ""ТЕХНОЛОГИЯ""",20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-420Л-40,1200417,05.09.2024,04.09.2028,С-БУТ/05-09-2024/368417013,true,
leningradskaya-19,leningradskaya-19-itp1,ИТП-1,23/11/2012,ЭРСВ-420Л-40,отопление,Т-2,1201725,,04/09/2028,до 15.09.2025,поверка 2024,5,,,,,,,,,,,,
leningradskaya-19,leningradskaya-19-itp1,ИТП-1,23/11/2012,КТСП-Н-80,отопление,термопары,23171х/23171г,,18/08/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
leningradskaya-19,leningradskaya-19-itp1,ИТП-1,23/11/2012,ЭРСВ-420Л-25,гвс,Т-3,1205048,,10/09/2028,до 15.09.2025,поверка 2024,4,,,,,,,,,,,,
leningradskaya-19,leningradskaya-19-itp1,ИТП-1,23/11/2012,ЭРСВ-420Л-20,гвс,Т-4,1151559,,04/09/2028,до 15.09.2025,поверка 2024,1,1-369996214,"ООО ПП ""ТЕХНОЛОГИЯ""",20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-420Л-20,1151559,11.09.2024,10.09.2028,С-БУТ/11-09-2024/369996214,true,
leningradskaya-19,leningradskaya-19-itp1,ИТП-1,23/11/2012,КТПТР-06-45,гвс,термопары,199А/199,,18/08/2028,до 15.09.2025,поверка 2024,1,1-364533289,"ФБУ ""БУРЯТСКИЙ ЦСМ""",46156-10,Комплекты термометров сопротивления из платины технических разностных,"КТПТР-01, КТПТР-03, КТПТР-06, КТПТР-07, КТПТР-08",КТПТР-01,199А/199,23.08.2024,22.08.2028,С-ГВ/23-08-2024/364533289,true,
leningradskaya-20,leningradskaya-20-itp1,ИТП-1,15/12/2009,КАРАТ-2001-01,отопление,теплорегистратор,10680409,,07/06/2028,до 15.09.2025,поверка 2024,1,1-345388464,"ООО ПП ""ТЕХНОЛОГИЯ""",30485-05,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,10680409,08.06.2024,07.06.2028,С-БУТ/08-06-2024/345388464,true,
leningradskaya-20,leningradskaya-20-itp1,ИТП-1,15/12/2009,ПРЭМ-Д-65,отопление,Т-1,231909,,22/06/2029,до 15.09.2025,поверка 2025,1,1-442799268,ООО «ТЕСТПРОМ»,17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 65,231909,23.06.2025,22.06.2029,С-ДШЮ/23-06-2025/442799268,true,
leningradskaya-20,leningradskaya-20-itp1,ИТП-1,15/12/2009,ПРЭМ-Д-65,отопление,Т-2,230424,,22/06/2029,до 15.09.2025,поверка 2025,1,1-442799267,ООО «ТЕСТПРОМ»,17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 65,230424,23.06.2025,22.06.2029,С-ДШЮ/23-06-2025/442799267,true,
leningradskaya-20,leningradskaya-20-itp1,ИТП-1,15/12/2009,КТПТР-01-100,отопление,термопары,3932/3932а,,10/06/2029,до 15.09.2025,поверка 2025,1,1-440426519,"ФБУ ""УРАЛТЕСТ""",14638-05,Комплекты термометров (термопреобразователей) платиновых технических разностных,КТПТР,КТПТР,3932/3932А,11.06.2025,10.06.2029,С-СЕ/11-06-2025/440426519,true,
leningradskaya-20,leningradskaya-20-itp1,ИТП-1,15/12/2009,ПРЭМ-Д-50,гвс,Т-3,229451,,30/06/2028,до 15.09.2025,поверка 2024,11,,,,,,,,,,,,
leningradskaya-20,leningradskaya-20-itp1,ИТП-1,15/12/2009,ПРЭМ-Д-32,гвс,Т-4,485840,,10/07/2028,до 15.09.2025,поверка 2024,7,,,,,,,,,,,,
leningradskaya-20,leningradskaya-20-itp1,ИТП-1,15/12/2009,КТПТР-01-60,гвс,термопары,17481/17481А,,10/06/2029,до 15.09.2025,поверка 2025,1,1-440426506,"ФБУ ""УРАЛТЕСТ""",46156-10,Комплекты термометров сопротивления из платины технических разностных,"КТПТР-01, КТПТР-03, КТПТР-06, КТПТР-07, КТПТР-08",КТПТР-01,17481/17481А,11.06.2025,10.06.2029,С-СЕ/11-06-2025/440426506,true,
leningradskaya-21a,leningradskaya-21a-itp1,ИТП-1,12/11/2012,КАРАТ-2001-01,отопление,теплорегистратор,21760412,,19/05/2029,до 15.09.2025,поверка 2025,1,1-433227800,"ООО ПП ""ТЕХНОЛОГИЯ""",30485-10,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,21760412,20.05.2025,19.05.2029,С-БУТ/20-05-2025/433227800,true,
leningradskaya-21a,leningradskaya-21a-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-65,отопление,Т-1,1908866,,17/01/2028,до 15.09.2025,поверка 2024,2,,,,,,,,,,,,
leningradskaya-21a,leningradskaya-21a-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-65,отопление,Т-2,1155740,,17/01/2028,до 15.09.2025,поверка 2024,3,,,,,,,,,,,,
leningradskaya-21a,leningradskaya-21a-itp1,ИТП-1,12/11/2012,КТСП-Н-80,отопление,термопары,23177г/23177х,,26/12/2027,до 15.09.2025,поверка 2023,0,,,,,,,,,,,,
leningradskaya-21a,leningradskaya-21a-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-40,гвс,Т-3,1206975,,17/01/2028,до 15.09.2025,поверка 2024,3,,,,,,,,,,,,
leningradskaya-21a,leningradskaya-21a-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-25,гвс,Т-4,1201495,,17/01/2028,до 15.09.2025,поверка 2024,4,,,,,,,,,,,,
leningradskaya-21a,leningradskaya-21a-itp1,ИТП-1,12/11/2012,КТПТР-06-35,гвс,термопары,2151/2151А,,26/12/2027,до 15.09.2025,поверка 2023,6,,,,,,,,,,,,
leningradskaya-22,leningradskaya-22-itp1,ИТП-1,15/12/2009,КАРАТ-307,отопление,теплорегистратор,00245320,,24/05/2025,до 15.09.2025,замена 2021,2,,,,,,,,,,,,
leningradskaya-22,leningradskaya-22-itp1,ИТП-1,15/12/2009,ПРЭМ-Д-40,отопление,Т-1,233333,,19/07/2025,до 15.09.2025,поверка 2021,9,,,,,,,,,,,,
leningradskaya-22,leningradskaya-22-itp1,ИТП-1,15/12/2009,ПРЭМ-Д-40,отопление,Т-2,233362,,19/07/2025,до 15.09.2025,поверка 2021,8,,,,,,,,,,,,
leningradskaya-22,leningradskaya-22-itp1,ИТП-1,15/12/2009,КТПТР-01-80,отопление,термопары,10284/10284А,,29/07/2025,до 15.09.2025,поверка 2021,3,,,,,,,,,,,,
leningradskaya-22,leningradskaya-22-itp1,ИТП-1,15/12/2009,МФ 5.2.2-Б-25,гвс,Т-3,025216916,,07/07/2026,до 15.09.2025,поверка 2022,1,1-169311722,ООО «Метроконтроль»,31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-5.2.2-Б-25,025216916,07.07.2022,06.07.2026,С-ДШТ/07-07-2022/169311722,true,
leningradskaya-22,leningradskaya-22-itp1,ИТП-1,15/12/2009,МФ 5.2.1-Б-20,гвс,Т-4,020012416,,28/06/2026,до 15.09.2025,поверка 2022,1,1-166777701,ООО «Метроконтроль»,31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-5.2-Б-20,020012416,28.06.2022,27.06.2026,С-ДШТ/28-06-2022/166777701,true,
leningradskaya-22,leningradskaya-22-itp1,ИТП-1,15/12/2009,КТСП-Н-45,гвс,термопары,17239х/17239г,,29/07/2025,до 15.09.2025,поверка 2021,1,1-82644988,ООО «Метроконтроль»,38878-08,Комплекты термометров сопротивления,КТСП-Н,КТСП-Н,17239Х/17239Г,29.07.2021,28.07.2025,С-ДШТ/29-07-2021/82644988,true,
leningradskaya-24a,leningradskaya-24a-itp1,ИТП-1,18/12/2012,КАРАТ-307,отопление,теплорегистратор,10480512,,14/06/2026,до 15.09.2025,поверка 2022,1,1-163208906,ООО «Метроконтроль»,45543-10,Вычислители,ЭЛЬФ и КАРАТ-307,КАРАТ-307,10480512,14.06.2022,13.06.2026,С-ДШТ/14-06-2022/163208906,true,
leningradskaya-24a,leningradskaya-24a-itp1,ИТП-1,18/12/2012,ЭРСВ-420Л-40,отопление,Т-1,1206454,,04/09/2028,до 15.09.2025,поверка 2024,3,,,,,,,,,,,,
leningradskaya-24a,leningradskaya-24a-itp1,ИТП-1,18/12/2012,ЭРСВ-420Л-40,отопление,Т-2,1200642,,04/09/2028,до 15.09.2025,поверка 2024,2,,,,,,,,,,,,
leningradskaya-24a,leningradskaya-24a-itp1,ИТП-1,18/12/2012,КТСП-Н-80,отопление,термопары,23190х/23190г,,29/08/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
leningradskaya-24a,leningradskaya-24a-itp1,ИТП-1,18/12/2012,ЭРСВ-420Л-25,гвс,Т-3,1148267,,16/09/2028,до 15.09.2025,поверка 2024,3,,,,,,,,,,,,
leningradskaya-24a,leningradskaya-24a-itp1,ИТП-1,18/12/2012,ЭРСВ-420Л-20,гвс,Т-4,1148999,,10/09/2028,до 15.09.2025,поверка 2024,4,,,,,,,,,,,,
leningradskaya-24a,leningradskaya-24a-itp1,ИТП-1,18/12/2012,КТПТР-06-45,гвс,термопары,4185/4185А,,29/08/2028,до 15.09.2025,поверка 2024,3,,,,,,,,,,,,
leningradskaya-24b,leningradskaya-24b-itp1,ИТП-1,29/08/2013,КАРАТ-307,отопление,теплорегистратор,19720113,,30/06/2025,до 15.09.2025,поверка 2021,1,1-74203686,ООО «Метроконтроль»,45543-10,Вычислители,ЭЛЬФ и КАРАТ-307,КАРАТ-307,19720113,30.06.2021,29.06.2025,С-ДШТ/30-06-2021/74203686,true,
leningradskaya-24b,leningradskaya-24b-itp1,ИТП-1,29/08/2013,ЭРСВ-420Л-40,отопление,Т-1,1259857,,25/07/2025,до 15.09.2025,поверка 2021,2,,,,,,,,,,,,
leningradskaya-24b,leningradskaya-24b-itp1,ИТП-1,29/08/2013,ЭРСВ-420Л-40,отопление,Т-2,1311894,,25/07/2025,до 15.09.2025,поверка 2021,2,,,,,,,,,,,,
leningradskaya-24b,leningradskaya-24b-itp1,ИТП-1,29/08/2013,КТСП-Н-80,отопление,термопары,7059х/7059г,,05/07/2025,до 15.09.2025,поверка 2021,0,,,,,,,,,,,,
leningradskaya-24b,leningradskaya-24b-itp1,ИТП-1,29/08/2013,ЭРСВ-420Л-25,гвс,Т-3,1316559,,27/07/2025,до 15.09.2025,поверка 2021,2,,,,,,,,,,,,
leningradskaya-24b,leningradskaya-24b-itp1,ИТП-1,29/08/2013,ЭРСВ-420Л-20,гвс,Т-4,1257405,,28/06/2025,до 15.09.2025,поверка 2021,1,1-73562051,ООО «Метроконтроль»,20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-440Л,1257405,28.06.2021,27.06.2025,С-ДШТ/28-06-2021/73562051,true,
leningradskaya-24b,leningradskaya-24b-itp1,ИТП-1,29/08/2013,КТПТР-06-45,гвс,термопары,526/526А,,05/07/2025,до 15.09.2025,поверка 2021,4,,,,,,,,,,,,
leningradskaya-25,leningradskaya-25-itp1,ИТП-1,12/11/2012,КАРАТ-2001-01,отопление,теплорегистратор,21940512,,19/08/2028,до 15.09.2025,поверка 2024,1,1-363765336,"ООО ПП ""ТЕХНОЛОГИЯ""",30485-10,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,21940512,20.08.2024,19.08.2028,С-БУТ/20-08-2024/363765336,true,
leningradskaya-25,leningradskaya-25-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-40,отопление,Т-1,1207198,,04/09/2028,до 15.09.2025,поверка 2024,3,,,,,,,,,,,,
leningradskaya-25,leningradskaya-25-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-40,отопление,Т-2,1200651,,04/09/2028,до 15.09.2025,поверка 2024,3,,,,,,,,,,,,
leningradskaya-25,leningradskaya-25-itp1,ИТП-1,12/11/2012,КТСП-Н-80,отопление,термопары,26191г/26191х,,18/08/2028,до 15.09.2025,поверка 2024,1,1-363961309,"ООО ПП ""ТЕХНОЛОГИЯ""",38878-12,Комплекты термопреобразователей сопротивления,КТСП-Н,КТСП-Н,26191Г/26191Х,19.08.2024,18.08.2028,С-БУТ/19-08-2024/363961309,true,
leningradskaya-25,leningradskaya-25-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-25,гвс,Т-3,1202370,,10/09/2028,до 15.09.2025,поверка 2024,2,,,,,,,,,,,,
leningradskaya-25,leningradskaya-25-itp1,ИТП-1,12/11/2012,ЭРСВ-420Л-20,гвс,Т-4,1159603,,10/09/2028,до 15.09.2025,поверка 2024,2,,,,,,,,,,,,
leningradskaya-25,leningradskaya-25-itp1,ИТП-1,12/11/2012,КТПТР-06-45,гвс,термопары,3434/3434А,,18/08/2028,до 15.09.2025,поверка 2024,5,,,,,,,,,,,,
leningradskaya-26,leningradskaya-26-itp1,ИТП-1,07/12/2009,КАРАТ-2001-01,отопление,теплорегистратор,11180409,,07/06/2026,до 15.09.2025,поверка 2023,1,1-253933512,"ФБУ ""УРАЛТЕСТ""",30485-05,Теплорегистраторы,КАРАТ,КАРАТ 2001-01,11180409,08.06.2023,07.06.2027,С-СЕ/08-06-2023/253933512,true,
leningradskaya-26,leningradskaya-26-itp1,ИТП-1,07/12/2009,ПРЭМ-Д-65,отопление,Т-1,231917,,13/05/2029,до 15.09.2025,поверка 2025,1,1-432222458,"ООО ПП ""ТЕХНОЛОГИЯ""",17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 65,231917,14.05.2025,13.05.2029,С-БУТ/14-05-2025/432222458,true,
leningradskaya-26,leningradskaya-26-itp1,ИТП-1,07/12/2009,ПРЭМ-Д-65,отопление,Т-2,230430,,13/05/2029,до 15.09.2025,поверка 2025,1,1-432222121,"ООО ПП ""ТЕХНОЛОГИЯ""",17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 65,230430,14.05.2025,13.05.2029,С-БУТ/14-05-2025/432222121,true,
leningradskaya-26,leningradskaya-26-itp1,ИТП-1,07/12/2009,КТПТР-01-100,отопление,термопары,4138/4138А,,14/05/2029,до 15.09.2025,поверка 2025,1,1-432368405,"ООО ПП ""ТЕХНОЛОГИЯ""",14638-05,Комплекты термометров (термопреобразователей) платиновых технических разностных,КТПТР,КТПТР-01,4138/4138А,15.05.2025,14.05.2029,С-БУТ/15-05-2025/432368405,true,
leningradskaya-26,leningradskaya-26-itp1,ИТП-1,07/12/2009,МФ 2.2.1-Б-40,гвс,Т-3,040005697,,28/07/2028,до 15.09.2025,поверка 2024,1,1-358494013,"ФБУ ""УРАЛТЕСТ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МастерФлоу,040005697,29.07.2024,28.07.2028,С-СЕ/29-07-2024/358494013,true,
